ZONA;Coletivo;Individual;Motorizado;Não Motorizado;Total
45;37404,14;46602,22;84006,37;26190,21;110196,57
46;18494,39;35304,11;53798,5;25747,13;79545,62
47;11025,36;15651,47;26676,83;13866,05;40542,88
48;23421,84;31865,05;55286,89;14589,33;69876,22
49;14824,32;13965,66;28789,97;8740,35;37530,33
50;7469,24;12300,94;19770,17;4887,54;24657,71
51;12115,42;15099,81;27215,23;1511,5;28726,73
52;12241,22;12970,56;25211,78;6026,89;31238,67
53;23947,43;19518,48;43465,9;7727,65;51193,56
54;45417,73;30863,34;76281,08;20647,82;96928,89
55;25792;28684,69;54476,7;16349,18;70825,87
56;37261,37;42605,2;79866,56;21345,51;101212,08
57;32088,22;31747,88;63836,11;23862,69;87698,8
58;24395,63;31971,85;56367,48;15636,41;72003,89
59;50213,96;49456,49;99670,45;21365,4;121035,85
60;26578,73;30725,96;57304,69;8478,16;65782,85
61;26687,53;45314,63;72002,16;14584,5;86586,66
62;20925,56;19107,97;40033,54;4191,32;44224,86
63;18296,53;15362,74;33659,27;2757,18;36416,45
64;44280,74;67436,68;111717,42;19773,82;131491,24
65;23766,12;26891,91;50658,03;6191,65;56849,68
66;13114,11;23886,06;37000,18;5708,03;42708,21
67;47699,19;66181,14;113880,32;28448,04;142328,36
68;18283,52;23563,04;41846,57;6094,19;47940,76
69;23521,47;20367,25;43888,71;7622,63;51511,34
70;20392,94;32297,09;52690,03;8562,66;61252,69
71;27952,7;25929,98;53882,68;8661,75;62544,43
72;41601,33;44297,14;85898,47;16882,04;102780,51
73;28502,73;22683,7;51186,43;9770,94;60957,38
74;16707,79;17146,16;33853,95;6505,95;40359,9
75;19767,85;24924,53;44692,39;5198,1;49890,49
76;62243,08;46843,6;109086,68;17046,37;126133,05
77;20520,16;25765,66;46285,81;7397,37;53683,18
78;33020,63;20853,96;53874,59;12548,42;66423,01
79;22226,33;29581,1;51807,44;12749,33;64556,77
80;30883,07;41957,27;72840,33;8799,03;81639,36
81;47079,66;58554,83;105634,48;15826,4;121460,88
82;19478,42;34853,86;54332,28;9778,16;64110,44
83;13917,53;32602,62;46520,16;10996,02;57516,18
84;5860,02;12813,71;18673,72;4015,94;22689,66
85;4901,06;16924,79;21825,86;1759,88;23585,73
86;12747,05;20839,39;33586,44;5455,91;39042,35
87;24333,8;53151,64;77485,44;17716;95201,44
88;6848,86;8298,32;15147,18;5263,11;20410,29
89;12476,91;15879,33;28356,24;8736,78;37093,02
90;26184,14;12032,38;38216,52;3304,34;41520,86
91;26418,64;9034,12;35452,76;1925,81;37378,57
92;58337,7;22089,47;80427,17;12774,48;93201,65
93;18551,38;9430,71;27982,09;4342,28;32324,38
94;9523,98;28082,49;37606,48;5737,8;43344,27
95;8922,89;24999,83;33922,72;2095,14;36017,86
96;9177,51;27317,14;36494,66;3496,17;39990,82
97;13518,31;8710,68;22228,99;3293,67;25522,65
98;39470,82;14385,91;53856,73;8089;61945,72
99;78429,84;42560,6;120990,44;17037,41;138027,85
100;13956,21;22690,3;36646,51;7006,35;43652,87
101;13493,75;17015,71;30509,46;7329,7;37839,16
102;4316,58;4433,21;8749,79;572,94;9322,73
103;2961,47;6160,65;9122,12;1507,18;10629,31
104;14579,87;14791,49;29371,35;6915,94;36287,29
105;12479,36;11951,85;24431,21;4160,55;28591,75
106;17471,91;15402,54;32874,45;4772,99;37647,45
107;20449,83;16861,09;37310,92;1190,2;38501,12
108;63191,26;49235,22;112426,49;62888,66;175315,14
109;36301,87;47406,87;83708,74;24960,82;108669,56
110;23670,8;43939,63;67610,43;27798,99;95409,41
111;21683,6;22509,08;44192,68;15901,9;60094,57
112;25295,22;15681,84;40977,06;17623,96;58601,02
113;0;1090,91;1090,91;0;1090,91
114;29157,18;16646,65;45803,83;30291,04;76094,87
115;94100,97;39029,44;133130,41;59542,72;192673,13
116;29140,08;13331,56;42471,64;31030,37;73502
117;10142,7;6397,02;16539,72;9134,98;25674,71
118;55454,83;28936,5;84391,33;74183,2;158574,53
119;0;0;0;0;0
120;35586,52;26911,21;62497,72;31767,46;94265,18
121;53199,47;12980,14;66179,62;101022,89;167202,51
122;37132,36;28093,08;65225,44;43815,07;109040,52
123;24885,86;24869,71;49755,57;29628,12;79383,69
124;15390,77;12643,91;28034,68;20406,53;48441,21
125;47007,24;47514,26;94521,5;31710,88;126232,38
126;10906,91;6322,43;17229,34;3056,82;20286,16
127;19597,5;13619,99;33217,49;6019,7;39237,19
128;7282,26;7639,06;14921,33;10236,79;25158,11
129;39687,48;8830,59;48518,07;3762,23;52280,3
130;7190,16;7404,26;14594,42;1070,94;15665,36
131;33434,9;36946,81;70381,71;15683,1;86064,81
132;25343,67;24794,78;50138,45;19199,41;69337,86
133;29177,47;43219,7;72397,17;17490,7;89887,86
134;30888,5;38368,85;69257,35;17681,29;86938,65
135;26045,58;24633,78;50679,35;24276,49;74955,84
136;16562,67;10607,34;27170,01;5627,54;32797,55
137;37951,95;41617,78;79569,73;46880,81;126450,55
138;57172,55;43789,35;100961,9;43472,36;144434,26
139;36433,68;17208,75;53642,44;19176,09;72818,52
140;0;0;0;0;0
141;52260,66;52242,65;104503,31;42560,97;147064,28
142;3467,38;4398,6;7865,97;4973,68;12839,65
143;0;0;0;0;0
144;16528,3;16860,01;33388,31;15215,75;48604,05
145;13799,78;16626,37;30426,14;8780,69;39206,83
146;0;616,08;616,08;0;616,08
147;17530,15;8485,23;26015,38;17790,23;43805,61
148;49061,02;41781,16;90842,19;41016,87;131859,06
149;24146,98;27922,69;52069,67;18072,25;70141,92
150;14866;15708,91;30574,92;7489,83;38064,75
151;28785,32;28009,59;56794,91;25316,78;82111,69
152;13143,08;6994,76;20137,83;17031,72;37169,56
153;29091,61;40311,25;69402,85;33805,76;103208,61
154;8956,16;13527,54;22483,7;19962,76;42446,46
155;22324,93;35914,27;58239,2;35737,26;93976,46
156;37266,59;23928,92;61195,51;64691,62;125887,13
157;30697,72;33451,82;64149,54;43688,25;107837,79
158;23677,1;42487,15;66164,25;55466,35;121630,6
159;28542,06;23795,59;52337,65;25104,96;77442,61
160;30377,71;28019,26;58396,97;23968,9;82365,87
161;13630,79;6415;20045,79;4052,45;24098,24
162;13840,84;13199,88;27040,72;5409,97;32450,69
163;32480,53;36016,91;68497,44;20682,01;89179,45
164;52269,3;35487,49;87756,79;13857,8;101614,59
165;20662,85;18355,3;39018,15;11047,29;50065,44
166;35813,09;33665,97;69479,06;13132,32;82611,38
167;49239,69;28387,49;77627,18;18999,95;96627,13
168;24434,61;34071,63;58506,24;26082,8;84589,04
169;29376,91;44139,46;73516,38;34821,07;108337,44
170;40742,03;16826,55;57568,58;49070,13;106638,71
171;27830,24;14250,16;42080,4;35245,76;77326,16
172;3145,1;3591,6;6736,71;4517,2;11253,91
173;0;819,02;819,02;1345,46;2164,48
174;0;456,34;456,34;0;456,34
175;43739,56;22872,85;66612,41;52038,61;118651,03
176;25607,97;22623,61;48231,58;39441,33;87672,91
177;30196,91;18735,01;48931,91;27299,38;76231,29
178;20950,25;28049,38;48999,63;22230,91;71230,53
179;61842,88;33007,52;94850,4;62962,29;157812,69
180;22747,53;15714,65;38462,18;36197,88;74660,06
181;29232,63;23630,47;52863,1;40975,69;93838,79
182;34856,64;27265,24;62121,89;30896,2;93018,09
183;46310,86;25028,38;71339,24;69880,04;141219,28
184;24814,18;17405,58;42219,76;22976,55;65196,31
185;17955,05;11087,1;29042,16;24210,18;53252,34
186;15403;11898,75;27301,75;20888,8;48190,55
187;45230,93;31896,44;77127,37;40628,95;117756,32
188;32779,06;28431,27;61210,34;122417,66;183627,99
189;13782,45;3359,45;17141,9;20615,69;37757,59
190;54530,81;25542,4;80073,21;78356,31;158429,52
191;34734,96;10554,52;45289,48;50565,85;95855,32
192;28250,28;9226,61;37476,89;28611,05;66087,94
193;64020,88;13005,2;77026,08;92527,01;169553,08
194;43523,42;31461,73;74985,15;69942,56;144927,7
195;34252,03;10470,15;44722,18;54953,96;99676,14
196;35428,14;29646,67;65074,8;64973,55;130048,35
197;23417,6;30149,08;53566,67;18928,23;72494,9
198;29234,88;28638,04;57872,91;23615,14;81488,06
199;23045,21;33253,18;56298,38;14321,41;70619,79
200;26952,77;37304,64;64257,41;30441,74;94699,15
201;20782,49;23329,82;44112,31;24079,35;68191,67
202;31682,95;35272,05;66954,99;37661,77;104616,76
203;37879,21;45903,71;83782,92;28245,61;112028,53
204;20674,97;19765,94;40440,91;15462,59;55903,49
205;23663,15;21083,93;44747,07;25321,46;70068,53
206;42089,03;27837,64;69926,67;65134,29;135060,96
207;27880,17;20985,28;48865,45;27527,1;76392,55
208;17848,03;11665,07;29513,11;15611,45;45124,55
209;26545,12;18906,28;45451,4;33268,83;78720,23
210;32429,36;25957,67;58387,03;37363,95;95750,98
211;14612,25;8235,48;22847,73;19753,89;42601,62
212;3284,98;1901,99;5186,97;226,12;5413,09
213;16387,99;8725,29;25113,29;8222,96;33336,25
214;47103,15;17905,04;65008,2;69373,21;134381,4
215;39929,66;14423,94;54353,6;38090,92;92444,51
216;19747,51;7509,57;27257,08;32817;60074,08
217;130760,96;19961,52;150722,47;134873,74;285596,22
218;14864,51;3477,9;18342,41;14923,52;33265,93
219;45818,74;16748,02;62566,76;81715,71;144282,47
220;35207,82;12907,5;48115,32;54497,34;102612,66
221;32350,19;32688,94;65039,13;75239,67;140278,8
222;7129,01;10986,91;18115,92;12372,24;30488,15
223;10837,83;12149,78;22987,61;7234,11;30221,72
224;17013,49;20389,77;37403,26;11456,87;48860,13
225;26604,38;23451,32;50055,69;17926,34;67982,03
226;27602,83;28844,87;56447,69;10270,18;66717,87
227;10822,11;12612,42;23434,53;8934,99;32369,52
228;15530,54;16138,11;31668,65;18252,76;49921,41
229;28309,32;46114,39;74423,7;35677;110100,7
230;31127,93;51630,84;82758,77;45157,54;127916,31
231;45378,93;80177,38;125556,31;50224,55;175780,86
232;3216,11;1624,81;4840,92;585,63;5426,55
233;24121,48;28692,06;52813,55;22903,16;75716,7
234;14565,94;25083,78;39649,72;8823,86;48473,57
235;11461,4;24718,88;36180,28;12161,91;48342,19
236;13393,21;17552,54;30945,75;6887,65;37833,4
237;6836,99;5994,51;12831,5;6358,12;19189,61
238;24528,64;41854,97;66383,61;24954,97;91338,58
239;25613,16;33773,89;59387,05;37749,47;97136,52
240;11484,19;22248,69;33732,88;15827,13;49560,01
241;18301,77;20694,93;38996,7;18173,65;57170,35
242;24489,96;30147,61;54637,57;47477,89;102115,46
243;40993,19;22622,21;63615,4;39774,97;103390,37
244;25065,88;26799,32;51865,2;43197,59;95062,79
245;44136,45;23579,82;67716,27;45255,06;112971,33
246;25019,59;25364,25;50383,84;45170,36;95554,2
247;33554,49;29715,62;63270,11;52114,28;115384,38
248;35435,72;19865,87;55301,59;36949,71;92251,3
249;10208,63;6550,57;16759,2;8020,69;24779,88
250;20698,91;16638,16;37337,07;20319,64;57656,71
251;16744,47;28182,81;44927,28;2702,02;47629,3
252;14527,6;25604,27;40131,87;5675,35;45807,23
253;11598,33;20601,91;32200,24;3364,16;35564,4
254;1424,7;2022,68;3447,38;316,88;3764,26
255;11293,48;18540,27;29833,75;6422,94;36256,7
256;29106,27;43451,04;72557,31;44120,98;116678,29
257;32735,41;28031,15;60766,56;23004,4;83770,96
258;31640,92;36840,84;68481,75;24560,74;93042,49
259;47864,69;25739,94;73604,62;62944,6;136549,22
260;44809,07;35150;79959,07;47856,09;127815,16
261;73778,16;20175,05;93953,21;40198,41;134151,62
262;31788,25;34822,67;66610,92;44225,37;110836,29
263;41878,55;32852,35;74730,91;8553,86;83284,77
264;29428,67;39547,86;68976,53;15057,27;84033,8
265;21917,69;28540,85;50458,53;17834,94;68293,48
266;8226,71;7765,05;15991,76;4554,26;20546,01
267;33618,94;12519,52;46138,47;27941,16;74079,63
268;46505,28;25132,15;71637,42;42319,68;113957,1
269;33293,65;16524,05;49817,7;9515,27;59332,97
270;36816,9;30386,17;67203,07;25573,5;92776,57
271;28702,16;13751,15;42453,31;14188,74;56642,05
272;54676,58;35410,06;90086,64;22465,1;112551,74
273;36905,42;22959,03;59864,45;29244,38;89108,84
274;38059,97;33314,78;71374,76;56861,58;128236,34
275;88951,29;38874,12;127825,41;114711,27;242536,68
276;101121,69;56797,23;157918,92;217528,62;375447,54
277;6690,66;2171,69;8862,35;9706,23;18568,58
278;3078,32;1218,33;4296,65;207,76;4504,4
279;86610,17;21906,85;108517,02;87733,73;196250,75
280;10335,3;7101,05;17436,35;2571,97;20008,32
281;91534,53;71745,62;163280,16;16640,44;179920,59
282;25184,39;29701,59;54885,98;6006,7;60892,69
283;90580,47;33190,62;123771,08;12397,86;136168,95
284;40881,08;20257;61138,08;5016,42;66154,5
285;54294,18;18359,25;72653,43;47279,27;119932,7
286;73288,61;27108,19;100396,79;65675,09;166071,89
287;42964,55;24865,89;67830,44;53164,41;120994,85
288;58108,8;5901,37;64010,18;39155,47;103165,64
289;29811,95;9586,74;39398,69;26041,34;65440,03
290;46965,84;9879,49;56845,33;53853,15;110698,48
291;44539,29;17342,97;61882,26;70084,62;131966,87
292;36024,39;20442,05;56466,44;34120,44;90586,88
293;52541,74;21692,91;74234,64;46320,61;120555,25
294;66165,47;10348,83;76514,31;60662,19;137176,5
295;23560,32;21316,39;44876,72;2461,42;47338,14
296;9132,94;12095,3;21228,24;650,21;21878,44
297;14343,7;13369,68;27713,38;7135,07;34848,45
298;8290,55;13292,4;21582,95;4399,37;25982,31
299;19456,38;11149,09;30605,47;24581,32;55186,79
300;10877,07;19172,98;30050,05;6659,86;36709,91
301;16211,43;19770,7;35982,14;12813,01;48795,14
302;29015,31;15098,19;44113,5;36749,56;80863,06
303;41461,96;14541,93;56003,89;47927,65;103931,53
304;28494,19;17657,52;46151,72;33999,04;80150,76
305;21616,54;22615,54;44232,07;24970,23;69202,3
306;5832,17;10595,49;16427,66;3436,33;19864
307;14357,17;14105,28;28462,45;7569,92;36032,37
308;22208,59;35598,09;57806,68;16421,29;74227,97
309;18779,54;16737,96;35517,5;7449,41;42966,91
310;20991,54;17397,85;38389,39;4200,37;42589,76
311;23023,38;8316,36;31339,73;20102,74;51442,47
312;15518,75;8361,99;23880,75;8319,31;32200,06
313;32548,36;37618,35;70166,71;43782,76;113949,48
314;17123,05;16723,28;33846,33;19401,49;53247,82
315;14539,25;15815,48;30354,73;14828,04;45182,77
316;22207,24;17693,29;39900,53;13279,35;53179,88
317;34958,28;41144,77;76103,05;2054,56;78157,61
318;19499,7;26829,52;46329,22;11946,25;58275,47
319;11057,94;12242,74;23300,68;2981,38;26282,06
320;16283,72;30410,07;46693,8;13463,11;60156,91
321;730,17;0;730,17;0;730,17
322;53637,93;36006,6;89644,54;51063,59;140708,12
323;375,42;0;375,42;0;375,42
324;41075,24;19412,37;60487,62;34826,51;95314,13
325;5427,51;1026,39;6453,9;1807,31;8261,21
326;821,85;1144,7;1966,56;0;1966,56
327;63768,02;19432,31;83200,33;89587,81;172788,14
328;0;0;0;0;0
329;76,72;0;76,72;0;76,72
330;75779,65;25152,44;100932,09;87147,79;188079,88
331;0;0;0;0;0
332;20360,68;25243,72;45604,39;51078,29;96682,69
333;1079,37;1877,53;2956,9;1102,45;4059,35
334;2075,9;917,08;2992,99;1102,45;4095,44
335;1647,01;775,07;2422,08;765,76;3187,84
336;123913,74;71967,63;195881,37;64345,59;260226,96
337;29677,62;15971,19;45648,8;26195,39;71844,19
338;18549,82;10098,62;28648,44;7530,74;36179,18
339;36861,21;20871,37;57732,58;21258,75;78991,33
340;48174,7;39083,17;87257,88;42942,66;130200,53
341;83598,49;72957;156555,49;74219,62;230775,11
342;89485,33;60642,33;150127,66;78722,65;228850,3
343;11701,95;19440,23;31142,18;1211,3;32353,48
344;138556,12;116589,36;255145,48;211211,65;466357,13
345;66919,25;37745,71;104664,97;50039,28;154704,25
346;0;222,25;222,25;0;222,25
347;75418,57;23983,83;99402,41;98442,3;197844,71
348;0;0;0;0;0
349;0;688,87;688,87;580,92;1269,79
350;40358,35;38076,96;78435,31;69546,72;147982,03
351;1130,31;205,68;1335,99;3066,47;4402,46
352;13926,92;14109,78;28036,7;29685,67;57722,37
353;0;450,18;450,18;323,22;773,4
354;32288,91;6457,77;38746,68;73844,06;112590,74
355;16,91;0;16,91;874,67;891,58
356;40750,23;17505,7;58255,92;51023,38;109279,31
357;5897,09;2489,87;8386,96;8160,93;16547,89
358;29497,67;23614,06;53111,73;78997,36;132109,09
359;49066,71;68721,85;117788,56;144148,49;261937,06
360;36048,19;45466,99;81515,18;59713,28;141228,47
361;14551,34;5672,45;20223,78;39483,86;59707,65
362;54612,64;32308,93;86921,56;65023,51;151945,07
363;68224,88;55993,42;124218,29;94150,64;218368,94
364;11332,15;6532,24;17864,39;21179,03;39043,42
365;10267,37;3237,94;13505,31;11000,23;24505,54
366;61037,85;73469,7;134507,56;79628,41;214135,97
367;33320,94;33172,05;66492,99;17401,28;83894,27
368;25378,89;43536,84;68915,72;14487,8;83403,52
369;53330,62;49259,36;102589,98;71568,52;174158,5
370;12561;7257,99;19818,98;41119,54;60938,52
371;2938,93;1612,11;4551,04;8151,33;12702,37
372;3381,49;5535,02;8916,51;6245,88;15162,39
373;5032,76;3549,68;8582,44;8606,59;17189,03
374;11085,76;21333,96;32419,72;22345,01;54764,72
375;7396,26;3439,93;10836,19;22227,53;33063,72
376;6221,93;9226,62;15448,55;24923,24;40371,79
377;3256,56;7979,91;11236,47;18284,92;29521,4
378;6919,73;7317,45;14237,18;25911,8;40148,98
379;30066,28;69018;99084,28;39629,97;138714,25
380;46988,44;112182,05;159170,49;67143,11;226313,6
381;5828,9;6844,73;12673,62;5311,22;17984,84
382;20839,41;33938;54777,41;20424,84;75202,25
383;140718,04;137836,61;278554,65;77522,87;356077,52
384;32294,29;72244,03;104538,32;31833,4;136371,72
385;19089,92;46372,35;65462,27;25003,75;90466,02
386;23310,44;33664,37;56974,81;28104,51;85079,32
387;27615,03;58710,84;86325,88;27525,71;113851,59
388;49819,83;70359,44;120179,27;77013,93;197193,2
389;110053,32;118850,18;228903,5;103048,47;331951,96
390;47668,03;44694,95;92362,98;95494,28;187857,26
391;2014,52;862,98;2877,49;1872,06;4749,56
392;32358,1;31189,42;63547,52;25572,07;89119,59
393;70034,02;63858,22;133892,24;116151,08;250043,32
394;92737,9;74186,63;166924,53;243488,51;410413,03
395;11629,22;4591,96;16221,17;15948,91;32170,08
396;47899,71;54387,47;102287,17;63973,17;166260,35
397;12745,43;4435,67;17181,1;16231,07;33412,17
398;6471,86;6564,81;13036,66;5098,9;18135,56
399;4341,72;3953,41;8295,12;7819,53;16114,65
400;15326,67;7926,8;23253,47;22950,05;46203,52
401;59021,49;79875,42;138896,91;65007,03;203903,94
402;101856,92;129908,89;231765,81;60492,05;292257,86
403;183155,94;221847,56;405003,5;79612,94;484616,45
404;131987,63;145714,42;277702,04;139026,36;416728,4
405;22549,61;17497,82;40047,43;29101,01;69148,44
406;5796,09;3397,74;9193,83;688,37;9882,19
407;91122,67;37288,38;128411,05;83135,03;211546,08
408;98204,89;115279,32;213484,21;163445,6;376929,81
409;88678,68;76424,61;165103,28;118114,95;283218,23
410;39119,28;22386,88;61506,16;61115,47;122621,63
411;47320,95;39448,74;86769,69;26540,91;113310,6
412;106926,53;53770,2;160696,72;104947,45;265644,17
413;42143,62;27190,21;69333,83;42196,6;111530,44
414;28683,62;22555,82;51239,44;41329,41;92568,85
415;5241,8;4369,16;9610,96;7543,46;17154,41
416;83629,68;51239,23;134868,91;97470,08;232338,99
417;2427,76;539,86;2967,62;97,08;3064,69
418;821,94;1247,86;2069,8;0;2069,8
419;9889,63;5953,19;15842,82;15403,79;31246,61
420;14980,93;17993,79;32974,72;34307,13;67281,84
421;9744,88;6745,15;16490,02;15610,74;32100,76
422;282,49;0;282,49;0;282,49
423;20669,64;3550,93;24220,57;14034,22;38254,79
424;62230,75;41829,75;104060,51;53619,27;157679,78
425;44059,85;19143,99;63203,85;23365,38;86569,22
426;52262,24;35876,42;88138,65;2775,77;90914,43
427;996,44;1818,57;2815;2161,26;4976,26
428;15650,88;10839;26489,88;14470,03;40959,91
429;28858,68;11822,59;40681,27;37323,23;78004,5
430;13087,77;8136,43;21224,2;8900,02;30124,22
431;5493,72;1893,87;7387,6;44,86;7432,46
432;113086,16;77451,27;190537,43;129008,06;319545,49
433;33846,98;13091,92;46938,9;33165,7;80104,6
434;10553,84;9272,01;19825,85;16571,4;36397,26
435;16793,49;6816,51;23610;19566,99;43176,99
436;49850,63;37074,65;86925,28;8297,55;95222,82
437;24753,01;18530,88;43283,89;7594,05;50877,94
438;27533,47;31122,13;58655,6;14049,04;72704,64
439;54440,35;73855,21;128295,57;50842,66;179138,23
440;8408,38;5513,01;13921,39;6975,23;20896,63
441;81797,63;54728,74;136526,37;59352,58;195878,95
442;30058,39;28585,47;58643,87;45458,49;104102,35
443;13323,96;7356,97;20680,93;4280,32;24961,25
444;12020,11;16872,05;28892,16;12391,08;41283,24
445;67124,31;18004,56;85128,87;76746,82;161875,69
446;48339,32;37837,66;86176,98;67022,53;153199,52
447;13881,98;12311,83;26193,81;6892,22;33086,03
448;9280,79;6678,07;15958,86;9758,61;25717,47
449;36172,1;26485,27;62657,37;70643,39;133300,77
450;674,23;3935,76;4609,98;2071,12;6681,11
451;45958,56;30300,47;76259,02;24271,68;100530,7
452;78509,29;39479,93;117989,22;38350;156339,23
453;0;0;0;0;0
454;0;0;0;0;0
455;18373,27;6904,42;25277,69;23975,08;49252,77
456;21605,38;21385,76;42991,14;35753,41;78744,55
457;303,61;1993,34;2296,96;65,98;2362,94
458;87386,41;57351,73;144738,14;103090,8;247828,94
459;70731,35;33967,1;104698,45;88976,01;193674,46
460;5730,05;4475,44;10205,49;14942,98;25148,47
